path	variant	line	kind	name
Tests/Assembly/StaticSection.lean	49754da379c3	9	def	secondBytes
Tests/Assembly/StaticSection.lean	49754da379c3	11	def	table
Tests/Assembly/StaticSection.lean	49754da379c3	16	def	sectionName
Tests/Assembly/StaticSection.lean	49754da379c3	17	def	layout
Tests/Assembly/StaticSection.lean	49754da379c3	25	def	emptyTable
Tests/Assembly/StaticSection.lean	49754da379c3	31	def	planFor
Tests/Assembly/StaticSection.lean	49754da379c3	39	def	resolveFrom
Tests/Assembly/StaticSection.lean	49754da379c3	49	def	overAlignedTable
Tests/Assembly/StaticSection.lean	49754da379c3	57	def	trailingEmptyTable
Tests/Assembly/StaticSectionEquivalence.lean	21ad2e6b2b22	15	abbrev	ObservableLayout
Tests/Assembly/StaticSectionEquivalence.lean	21ad2e6b2b22	19	def	oldCheckedOutput?
Tests/Assembly/StaticSectionEquivalence.lean	21ad2e6b2b22	37	def	oldLayoutOutput?
Tests/Assembly/StaticSectionEquivalence.lean	21ad2e6b2b22	45	theorem	oldLayoutOutput?_eq_some
Tests/Assembly/StaticSectionEquivalence.lean	21ad2e6b2b22	57	def	currentLayoutOutput?
Tests/Assembly/StaticSectionEquivalence.lean	21ad2e6b2b22	64	theorem	old_current_equivalent
Tests/Assembly/Store32.lean	a199a2e3b630	8	def	layout
Tests/Assembly/Store32.lean	a199a2e3b630	12	def	env
Tests/Assembly/Store32.lean	a199a2e3b630	13	def	input
Tests/Assembly/Store32.lean	a199a2e3b630	14	def	resolved?
Tests/Assembly/Store32.lean	a199a2e3b630	16	theorem	the_named_store_resolves
Tests/Assembly/Store32.lean	a199a2e3b630	18	theorem	the_resolved_value_has_one_exact_effect
Tests/Assembly/Store32.lean	a199a2e3b630	32	theorem	the_displacement_is_positive_bounded_and_untruncated
Tests/Assembly/Store32.lean	a199a2e3b630	40	theorem	the_instruction_is_the_rsp_store_and_decodes
Tests/Assembly/Store32.lean	a199a2e3b630	52	def	alternateLayout
Tests/Assembly/Store32.lean	a199a2e3b630	56	def	alternateEnv
Tests/Assembly/Store32.lean	a199a2e3b630	58	def	alternateResolved?
Tests/Assembly/Store32.lean	a199a2e3b630	60	theorem	the_alternate_layout_resolves
Tests/Assembly/Store32.lean	a199a2e3b630	62	theorem	the_alternate_layout_keeps_the_symbolic_laws
Tests/Assembly/Store32.lean	a199a2e3b630	73	theorem	a_missing_slot_is_refused
Tests/Assembly/Store32.lean	a199a2e3b630	76	def	outsideEnv
Tests/Assembly/Store32.lean	a199a2e3b630	79	theorem	a_slot_outside_the_local_region_is_refused
Tests/Assembly/Store32.lean	a199a2e3b630	82	def	oversizedLayout
Tests/Assembly/Store32.lean	a199a2e3b630	86	def	oversizedEnv
Tests/Assembly/Store32.lean	a199a2e3b630	88	theorem	a_displacement_outside_positive_d32_is_refused
Tests/Assembly/Store32Execution.lean	04c1b07c185d	10	def	source
Tests/Assembly/Store32Execution.lean	04c1b07c185d	11	def	slots
Tests/Assembly/Store32Execution.lean	04c1b07c185d	12	def	resolved?
Tests/Assembly/Store32Execution.lean	04c1b07c185d	15	theorem	the_source_store_resolves
Tests/Assembly/Store32Execution.lean	04c1b07c185d	17	theorem	descriptor_range_of_resolved
Tests/Assembly/Store32Execution.lean	04c1b07c185d	22	theorem	the_derived_oracle_answers_with_exact_bytes
Tests/Assembly/Store32Execution.lean	04c1b07c185d	35	theorem	the_existing_step_commits_the_resolved_value
Tests/Assembly/Store32Execution.lean	04c1b07c185d	57	theorem	the_free_profile_oracle_can_commit_the_wrong_value
Tests/Assembly/Win32Constants.lean	ae47797c3013	8	def	authored
Tests/Assembly/Win32Constants.lean	ae47797c3013	10	def	fromChars?
Tests/Assembly/Win32Constants.lean	ae47797c3013	17	def	view
Tests/Assembly/Win32Constants.lean	ae47797c3013	49	def	sample
Tests/Assembly/X86BranchLayout.lean	370eed209f7f	8	def	wrap
Tests/Assembly/X86BranchLayout.lean	370eed209f7f	11	def	layoutChars?
Tests/Assembly/X86BranchLayout.lean	370eed209f7f	17	def	closedBranches
Tests/Assembly/X86BranchLayout.lean	370eed209f7f	20	def	branchCoordinates
Tests/Assembly/X86BranchLayout.lean	370eed209f7f	30	def	shorterPrefix
Tests/Assembly/X86BranchLayout.lean	370eed209f7f	55	def	authored
Tests/Assembly/X86BranchLayout.lean	370eed209f7f	61	theorem	every_emitted_instruction_decodes
Tests/Assembly/X86BranchLayout.lean	370eed209f7f	66	theorem	every_resolved_branch_targets_its_computed_byte_position
Tests/Assembly/X86ClosedEncoding.lean	cfdd959ec8d7	9	def	spike1Program
Tests/Assembly/X86ClosedEncoding.lean	cfdd959ec8d7	10	def	parsedActual
Tests/Assembly/X86ClosedEncoding.lean	cfdd959ec8d7	13	def	readyCount
Tests/Assembly/X86ControlFlow.lean	9325b6a65682	8	def	checkChars?
Tests/Assembly/X86ControlFlow.lean	9325b6a65682	13	def	authored
Tests/Assembly/X86ControlFlow.lean	9325b6a65682	19	theorem	actual_targets_are_in_the_derived_code
Tests/Assembly/X86ControlFlow.lean	9325b6a65682	24	def	wrap
Tests/Assembly/X86Source.lean	2a370831042c	9	def	spike1Program
Tests/Assembly/X86Source.lean	2a370831042c	10	def	parsedActual
Tests/Assembly/X86Source.lean	2a370831042c	17	theorem	actual_body_complete
Tests/Assembly/X86Source.lean	2a370831042c	21	def	parseText
Tests/Console/Accounting.lean	e8b04332a5ca	9	theorem	initial_accounting
Tests/Console/Accounting.lean	e8b04332a5ca	14	theorem	cut_accounting
Tests/Console/Accounting.lean	e8b04332a5ca	20	theorem	no_infinite
Tests/Console/Behavior.lean	62d420d4c31e	9	theorem	writeFailed_at_full
Tests/Console/Behavior.lean	62d420d4c31e	13	theorem	noProgress_not_full
Tests/Console/Behavior.lean	62d420d4c31e	18	theorem	unavailable_not_after_positive
Tests/Console/Behavior.lean	62d420d4c31e	24	theorem	pending_nonempty_cut
Tests/Console/Captured.lean	d47a877e3195	8	def	base
Tests/Console/Captured.lean	d47a877e3195	11	def	once
Tests/Console/Captured.lean	d47a877e3195	12	def	twice
Tests/Console/Captured.lean	d47a877e3195	20	def	rendering
Tests/Console/CapturedDemands.lean	64f22c5cdb5b	7	def	base
Tests/Console/CapturedDemands.lean	64f22c5cdb5b	10	def	once
Tests/Console/CapturedDemands.lean	64f22c5cdb5b	11	def	twice
Tests/Console/LineBehavior.lean	b4ac5fe6b5fa	8	def	request
Tests/Console/LineBehavior.lean	b4ac5fe6b5fa	11	def	rendering
Tests/Console/LineBehavior.lean	b4ac5fe6b5fa	12	def	characterInterior
Tests/Console/LineBehavior.lean	b4ac5fe6b5fa	13	def	newlineInterior
Tests/Console/Resources.lean	6e17d022e0c5	9	def	neutralSnapshot
Tests/Console/Resources.lean	6e17d022e0c5	14	theorem	neutral_axes_empty
Tests/Console/Resources.lean	6e17d022e0c5	18	theorem	neutral_snapshot_value_exact
Tests/Console/Resources.lean	6e17d022e0c5	26	def	countingModel
Tests/Console/Resources.lean	6e17d022e0c5	28	def	exclusiveAlgebra
Tests/Console/Resources.lean	6e17d022e0c5	36	def	exclusiveModel
Tests/Console/Resources.lean	6e17d022e0c5	38	def	countingZero
Tests/Console/Resources.lean	6e17d022e0c5	65	def	countingZeroAgain
Tests/Console/TargetProjection.lean	579e9a67fd6c	9	def	captured
Tests/Console/TargetProjection.lean	579e9a67fd6c	13	def	selected
Tests/Console/TargetProjection.lean	579e9a67fd6c	16	def	target
Tests/Console/Timing.lean	d80f30252d2f	7	def	failedAt
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	17	theorem	handoffCausality
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	26	def	handoffHistory
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	30	def	captured
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	33	def	projection
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	36	theorem	projection_payload_exact
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	38	def	startCut
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	40	def	upper
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	43	def	start
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	50	def	relation
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	58	def	aligned
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	62	def	extended?
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	65	def	extended
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	68	theorem	admitted_zero_step
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	71	theorem	admitted_zero_retains_upper
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	74	def	wrongRoute?
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	77	theorem	wrong_route_general_match_still_true
Tests/Console/WriteFileConsoleHistory.lean	68359dd31457	83	theorem	wrong_route_refused
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	12	def	authored
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	14	def	inventory
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	28	inductive	Case
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	31	def	rawBytes
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	37	def	backing
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	38	def	memory
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	46	def	machine
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	47	def	descriptor
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	49	inductive	Operation
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	55	def	before
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	57	def	reached
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	58	def	resolved
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	61	def	complete
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	64	def	stepResult
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	67	def	after
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	69	def	fetch
Tests/ISA/X86/InstructionDispatch.lean	4d1eb55009b5	85	def	dispatchClass
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	212	def	auditedModules
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	381	def	owedBaseline
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	447	def	notBehaviourBaseline
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	459	def	structuralClasses
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	490	def	notModelling
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	502	def	modulesOnDisk
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	514	def	generatedSuffixes
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	531	def	userFacing
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	559	def	isGenerated
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	586	def	notBehaviour
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	1064	def	owed
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	1438	def	modeledDeclarations
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	1484	def	subjectAnchor
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	1494	def	anchorFault
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	1503	def	accountedBy
Tests/ISA/X86/LedgerAudit.lean	0f86e8d99000	1514	def	basisUnconfirmed
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	11	def	registers
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	13	def	initial
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	16	def	initialFlags
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	18	def	registerValue
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	21	def	registersOf
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	24	def	flagsText
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	27	def	afterInstruction
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	30	def	afterImmediate
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	35	def	emit
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	43	def	emitRegisterFrom
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	48	def	emitRegister
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	51	def	widths
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	53	def	widthText
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	57	def	kindText
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	65	def	boundaryValues
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	74	def	boundaryState
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	83	def	generate
Tests/ISA/X86/NativeCorpus.lean	5860dc7bb719	120	def	main
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	40	structure	Row
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	49	def	pushRow
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	57	def	pushRows
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	64	def	allocationBoundaryLayout
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	70	def	allocationRow?
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	80	def	allocationRows
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	87	def	sourcePrologue?
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	92	def	sample
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	96	def	authored
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	99	def	prologueRow?
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	113	def	prologueRows
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	122	def	rows
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	124	def	labels
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	125	def	byteStrings
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	127	def	pushedIndicesText
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	130	def	emit
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	141	def	generate
Tests/ISA/X86/NativeStackCorpus.lean	319d09763e5f	159	def	main
Tests/ISA/X86/RipCorpus.lean	5b1a235b4fbc	47	structure	Row
Tests/ISA/X86/RipCorpus.lean	5b1a235b4fbc	77	def	rowOf
Tests/ISA/X86/RipCorpus.lean	5b1a235b4fbc	91	def	leaRows
Tests/ISA/X86/RipCorpus.lean	5b1a235b4fbc	98	def	callRow
Tests/ISA/X86/RipCorpus.lean	5b1a235b4fbc	110	def	movRow
Tests/ISA/X86/RipCorpus.lean	5b1a235b4fbc	116	def	movQwordRow
Tests/ISA/X86/RipCorpus.lean	5b1a235b4fbc	121	def	corpus
Tests/ISA/X86/RipCorpus.lean	5b1a235b4fbc	128	def	main
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	66	def	disp
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	69	def	ripForm
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	72	def	rspForm
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	80	theorem	call_rip_modrm
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	84	theorem	call_rip_no_sib
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	87	theorem	call_rip_needs_no_rex
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	96	theorem	lea_r13_rip_rex
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	106	theorem	lea_r13_rip_modrm
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	117	theorem	mov_rsp_modrm
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	124	theorem	mov_rsp_sib
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	128	theorem	mov_rsp_needs_no_rex
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	133	theorem	lea_r9_rsp_rex
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	138	theorem	lea_r9_rsp_modrm
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	144	theorem	lea_r9_rsp_sib
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	158	theorem	call_rip_is_not_absolute
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	163	theorem	rsp_form_always_has_sib
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	169	theorem	r12_form_always_has_sib
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	177	theorem	r13_base_never_mod00
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	183	theorem	no_rsp_index
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	193	theorem	rip_round_trip
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	198	theorem	rsp_round_trip
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	203	theorem	r12_round_trip
Tests/ISA/X86/Spike1Addressing.lean	0f26740492e6	208	theorem	r13_round_trip
Tests/Memory/CallProtocol.lean	c161079143bf	12	def	machine
Tests/Memory/CallProtocol.lean	c161079143bf	14	def	state₀
Tests/Memory/CallProtocol.lean	c161079143bf	17	def	request
Tests/Memory/CallProtocol.lean	c161079143bf	19	def	transferredLoan
Tests/Memory/CallProtocol.lean	c161079143bf	23	def	fifthArgumentLoan
Tests/Memory/CallProtocol.lean	c161079143bf	27	def	loans
Tests/Memory/CallProtocol.lean	c161079143bf	29	def	handoff
Tests/Memory/CallProtocol.lean	c161079143bf	31	theorem	the_two_loan_handoff_succeeds
Tests/Memory/CallProtocol.lean	c161079143bf	36	theorem	metadata_round_trips_the_nonempty_handoff
Tests/Memory/CallProtocol.lean	c161079143bf	46	theorem	metadata_preserves_a_changed_machine
Tests/Memory/CallProtocol.lean	c161079143bf	58	theorem	metadata_rejects_reset_call_and_grant_supplies
Tests/Memory/CallProtocol.lean	c161079143bf	69	theorem	metadata_rejects_pending_after_its_loans_return
Tests/Memory/CallProtocol.lean	c161079143bf	80	theorem	an_empty_handoff_succeeds
Tests/Memory/CallProtocol.lean	c161079143bf	83	theorem	the_handoff_records_exact_live_loans
Tests/Memory/CallProtocol.lean	c161079143bf	93	theorem	the_caller_is_suspended
Tests/Memory/CallProtocol.lean	c161079143bf	100	theorem	the_exact_return_succeeds_and_returns_the_request
Tests/Memory/CallProtocol.lean	c161079143bf	110	theorem	the_returned_grants_are_absent_and_the_second_return_is_rejected
Tests/Memory/CallProtocol.lean	c161079143bf	122	def	firstGrant
Tests/Memory/CallProtocol.lean	c161079143bf	123	def	secondGrant
Tests/Memory/CallProtocol.lean	c161079143bf	124	def	splitLow
Tests/Memory/CallProtocol.lean	c161079143bf	125	def	splitHigh
Tests/Memory/CallProtocol.lean	c161079143bf	127	theorem	wrong_boundary_claims_are_rejected
Tests/Memory/CallProtocol.lean	c161079143bf	148	theorem	unknown_and_pending_callers_are_rejected
Tests/Memory/CallProtocol.lean	c161079143bf	157	def	emptyLoan
Tests/Memory/CallProtocol.lean	c161079143bf	160	theorem	a_bad_second_loan_exposes_no_partial_batch
Tests/Memory/CallProtocol.lean	c161079143bf	164	inductive	BoundaryOp
Tests/Memory/CallProtocol.lean	c161079143bf	167	def	exactGrant
Tests/Memory/CallProtocol.lean	c161079143bf	168	def	splitBoundary
Tests/Memory/CallProtocol.lean	c161079143bf	180	theorem	the_split_join_cycle_is_not_authority_free
Tests/Memory/CallProtocol.lean	c161079143bf	183	theorem	the_underlying_agent_split_join_cycle_runs_and_restores_the_grant
Tests/Memory/CallProtocol.lean	c161079143bf	197	theorem	pending_steps_and_authority_effects_are_rejected
Tests/Memory/CallProtocol.lean	c161079143bf	207	def	reached
Tests/Memory/CallProtocol.lean	c161079143bf	209	def	recorded
Tests/Memory/CallProtocol.lean	c161079143bf	212	theorem	partition
Tests/Memory/CallProtocol.lean	c161079143bf	236	def	fullyReturned
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	25	def	writeData
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	30	def	policy
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	34	def	cause
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	36	def	initial
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	39	def	callerStore?
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	43	theorem	callerStore_succeeds
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	45	def	afterCallerStore
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	48	def	handoff?
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	51	theorem	handoff_succeeds
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	53	def	handed
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	54	def	call
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	55	def	pending
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	56	def	record
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	58	def	providerWrite?
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	62	theorem	providerWrite_succeeds
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	64	def	afterProviderWrite
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	67	def	return?
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	70	theorem	return_succeeds
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	72	def	returned
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	73	def	afterReturn
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	75	def	callerLoad?
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	79	theorem	callerLoad_succeeds
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	81	def	afterCallerLoad
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	86	def	callerStoreEvent
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	89	def	providerEvent
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	92	def	callerLoadEvent
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	164	def	providerWithoutHandoff?
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	168	theorem	providerWithoutHandoff_runs
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	170	def	afterProviderWithoutHandoff
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	178	def	thirdAgent
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	181	def	thirdWrite
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	183	inductive	ThirdOp
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	196	def	callerPrefix?
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	200	theorem	callerPrefix_succeeds
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	202	def	afterCallerPrefix
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	205	def	thirdWrite?
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	209	theorem	thirdWrite_succeeds
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	211	def	afterThirdWrite
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	214	def	thirdHistoryHandoff?
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	217	theorem	thirdHistoryHandoff_succeeds
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	219	def	thirdHistoryHanded
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	222	def	thirdHistoryProvider?
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	226	theorem	thirdHistoryProvider_runs
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	228	def	afterThirdHistoryProvider
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	240	def	transitiveHandoff?
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	243	theorem	transitiveHandoff_succeeds
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	245	def	transitiveHanded
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	248	def	transitiveThirdWrite?
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	252	theorem	transitiveThirdWrite_succeeds
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	254	def	afterTransitiveThirdWrite
Tests/Memory/CallProtocolOrdering.lean	bd477d605f7b	257	def	transitiveThirdEvent
Tests/Memory/Placement.lean	08bf6f326690	10	axiom	audit
Tests/Memory/Placement.lean	08bf6f326690	29	def	allocs
Tests/Memory/Placement.lean	08bf6f326690	30	def	backings
Tests/Memory/Placement.lean	08bf6f326690	33	def	placed
Tests/Memory/Placement.lean	08bf6f326690	37	def	unplaced
Tests/Memory/Placement.lean	08bf6f326690	39	def	placedBacking
Tests/Memory/Placement.lean	08bf6f326690	40	def	unplacedBacking
Tests/Memory/Placement.lean	08bf6f326690	41	def	offsetBacking
Tests/Memory/Placement.lean	08bf6f326690	43	def	epoch
Tests/Memory/Placement.lean	08bf6f326690	45	def	contexts
Tests/Memory/Placement.lean	08bf6f326690	50	def	someContext
Tests/Memory/Placement.lean	08bf6f326690	53	def	placedRecord
Tests/Memory/Placement.lean	08bf6f326690	60	def	unplacedRecord
Tests/Memory/Placement.lean	08bf6f326690	63	def	pageBacking
Tests/Memory/Placement.lean	08bf6f326690	66	def	state?
Tests/Memory/Placement.lean	08bf6f326690	71	def	state
Tests/Memory/Placement.lean	08bf6f326690	74	theorem	the_allocations_succeed
Tests/Memory/Placement.lean	08bf6f326690	80	theorem	placed_does_not_wrap
Tests/Memory/Placement.lean	08bf6f326690	104	theorem	disjoint_offsets_have_distinct_addresses
Tests/Memory/Placement.lean	08bf6f326690	112	theorem	the_addresses_are_where_expected
Tests/Memory/Placement.lean	08bf6f326690	118	theorem	unplaced_has_no_address
Tests/Memory/Placement.lean	08bf6f326690	131	theorem	placement_is_not_authority
Tests/Memory/Placement.lean	08bf6f326690	152	def	offsetAlloc
Tests/Memory/Placement.lean	08bf6f326690	156	def	offsetRecord
Tests/Memory/Placement.lean	08bf6f326690	163	def	offsetBackingRecord
Tests/Memory/Placement.lean	08bf6f326690	165	def	wrapped?
Tests/Memory/Placement.lean	08bf6f326690	169	def	wrapped
Tests/Memory/Placement.lean	08bf6f326690	173	theorem	the_wrapped_allocation_is_there
Tests/Memory/Placement.lean	08bf6f326690	180	theorem	the_offset_wrap_is_refused
Tests/Memory/Placement.lean	08bf6f326690	193	def	fitting?
Tests/Memory/Placement.lean	08bf6f326690	197	def	fitting
Tests/Memory/Placement.lean	08bf6f326690	199	theorem	an_offset_allocation_that_fits_is_admitted
Tests/Memory/Placement.lean	08bf6f326690	224	theorem	an_address_from_another_allocation_is_refused
Tests/Memory/Placement.lean	08bf6f326690	241	theorem	the_wrong_address_is_another_allocations_base
Tests/Memory/Placement.lean	08bf6f326690	261	def	overrunningStore
Tests/Memory/Placement.lean	08bf6f326690	286	theorem	a_block_access_out_of_bounds_is_refused
Tests/Memory/Placement.lean	08bf6f326690	292	theorem	the_same_block_access_inside_the_allocation_is_admitted
Tests/Memory/Placement.lean	08bf6f326690	300	theorem	the_refused_block_access_changes_nothing
Tests/Memory/Placement.lean	08bf6f326690	310	theorem	because
Tests/Memory/Placement.lean	08bf6f326690	324	def	freedAlloc
Tests/Memory/Placement.lean	08bf6f326690	327	def	absentAlloc
Tests/Memory/Placement.lean	08bf6f326690	330	def	laterEpoch
Tests/Memory/Placement.lean	08bf6f326690	333	def	withFreed?
